SAMPLE ID;IGSN;EXPEDITION ID;REFERENCES;LATITUDE;LONGITUDE;LOC PREC;MIN ELEVATION;MAX ELEVATION;TECTONIC SETTING;MIN AGE;AGE;MAX AGE;METHOD;ANALYZED MATERIAL;ROCK TYPE;ROCK NAME;MINERAL;SIO2;SIO2 Units;SIO2 Method;TIO2;TIO2 Units;TIO2 Method;AL2O3;AL2O3 Units;AL2O3 Method;CR2O3;CR2O3 Units;CR2O3 Method;FE2O3;FE2O3 Units;FE2O3 Method;FE2O3T;FE2O3T Units;FE2O3T Method;FEO;FEO Units;FEO Method;FEOT;FEOT Units;FEOT Method;NIO;NIO Units;NIO Method;MNO;MNO Units;MNO Method;MGO;MGO Units;MGO Method;CAO;CAO Units;CAO Method;SRO;SRO Units;SRO Method;NA2O;NA2O Units;NA2O Method;K2O;K2O Units;K2O Method;P2O5;P2O5 Units;P2O5 Method;BAO;BAO Units;BAO Method;LOI;LOI Units;LOI Method;H2O;H2O Units;H2O Method;H2O_M;H2O_M Units;H2O_M Method;H2O_P;H2O_P Units;H2O_P Method;SO3;SO3 Units;SO3 Method;COO;COO Units;COO Method;MN;MN Units;MN Method;NI;NI Units;NI Method;CO;CO Units;CO Method;CU;CU Units;CU Method;CD;CD Units;CD Method;ZN;ZN Units;ZN Method;AS;AS Units;AS Method;AG;AG Units;AG Method;S;S Units;S Method;ZRO2;ZRO2 Units;ZRO2 Method;AL;AL Units;AL Method;CA;CA Units;CA Method;SR87_SR86;SR87_SR86 Units;SR87_SR86 Method;SR87_SR86_INI;SR87_SR86_INI Units;SR87_SR86_INI Method;RB87_SR86;RB87_SR86 Units;RB87_SR86 Method;ND143_ND144;ND143_ND144 Units;ND143_ND144 Method;ND143_ND144_INI;ND143_ND144_INI Units;ND143_ND144_INI Method;SM147_ND144;SM147_ND144 Units;SM147_ND144 Method;E_ND;E_ND Units;E_ND Method;E_ND_INI;E_ND_INI Units;E_ND_INI Method;PB204_PB206;PB204_PB206 Units;PB204_PB206 Method;PB206_PB204;PB206_PB204 Units;PB206_PB204 Method;PB206_PB204_INI;PB206_PB204_INI Units;PB206_PB204_INI Method;PB207_PB204;PB207_PB204 Units;PB207_PB204 Method;PB207_PB204_INI;PB207_PB204_INI Units;PB207_PB204_INI Method;PB207_PB206;PB207_PB206 Units;PB207_PB206 Method;PB208_PB204;PB208_PB204 Units;PB208_PB204 Method;PB208_PB204_INI;PB208_PB204_INI Units;PB208_PB204_INI Method;PB208_PB206;PB208_PB206 Units;PB208_PB206 Method;HF176_HF177;HF176_HF177 Units;HF176_HF177 Method;RE187_OS188;RE187_OS188 Units;RE187_OS188 Method;OS187_OS188;OS187_OS188 Units;OS187_OS188 Method;OS187_OS188_INI;OS187_OS188_INI Units;OS187_OS188_INI Method;G_OS;G_OS Units;G_OS Method;G_OS_INI;G_OS_INI Units;G_OS_INI Method;ND143_ND144_INI;ND143_ND144_INI Units;ND143_ND144_INI Method;PB206_PB204_INI;PB206_PB204_INI Units;PB206_PB204_INI Method;PB207_PB204_INI;PB207_PB204_INI Units;PB207_PB204_INI Method;PB208_PB204_INI;PB208_PB204_INI Units;PB208_PB204_INI Method;SR87_SR86_INI;SR87_SR86_INI Units;SR87_SR86_INI Method;HE;HE Units;HE Method;HE3;HE3 Units;HE3 Method;HE3_HE4_R_RA;HE3_HE4_R_RA Units;HE3_HE4_R_RA Method;AR36;AR36 Units;AR36 Method;AR40;AR40 Units;AR40 Method;AR40_AR36;AR40_AR36 Units;AR40_AR36 Method;NE20;NE20 Units;NE20 Method;NE20_NE22;NE20_NE22 Units;NE20_NE22 Method;NE21_NE22;NE21_NE22 Units;NE21_NE22 Method;LA;LA Units;LA Method;CE;CE Units;CE Method;PR;PR Units;PR Method;ND;ND Units;ND Method;SM;SM Units;SM Method;EU;EU Units;EU Method;GD;GD Units;GD Method;TB;TB Units;TB Method;DY;DY Units;DY Method;HO;HO Units;HO Method;ER;ER Units;ER Method;TM;TM Units;TM Method;YB;YB Units;YB Method;LU;LU Units;LU Method;CO2;CO2 Units;CO2 Method;F;F Units;F Method;CL;CL Units;CL Method;U238_PB204;U238_PB204 Units;U238_PB204 Method;TH230_TH232;TH230_TH232 Units;TH230_TH232 Method;RA226_ACTIVITY;RA226_ACTIVITY Units;RA226_ACTIVITY Method;PB210_RA226;PB210_RA226 Units;PB210_RA226 Method;PB210_ACTIVITY;PB210_ACTIVITY Units;PB210_ACTIVITY Method;AG;AG Units;AG Method;AL;AL Units;AL Method;AS;AS Units;AS Method;AU;AU Units;AU Method;B;B Units;B Method;BA;BA Units;BA Method;BE;BE Units;BE Method;BI;BI Units;BI Method;CA;CA Units;CA Method;CD;CD Units;CD Method;CO;CO Units;CO Method;CR;CR Units;CR Method;CS;CS Units;CS Method;CU;CU Units;CU Method;GA;GA Units;GA Method;GER;GER Units;GER Method;HF;HF Units;HF Method;INDIUM;INDIUM Units;INDIUM Method;IR;IR Units;IR Method;K;K Units;K Method;LI;LI Units;LI Method;MN;MN Units;MN Method;MO;MO Units;MO Method;NA;NA Units;NA Method;NB;NB Units;NB Method;NI;NI Units;NI Method;OS;OS Units;OS Method;P;P Units;P Method;PB;PB Units;PB Method;PD;PD Units;PD Method;PT;PT Units;PT Method;RB;RB Units;RB Method;RE;RE Units;RE Method;RH;RH Units;RH Method;RU;RU Units;RU Method;S;S Units;S Method;SB;SB Units;SB Method;SC;SC Units;SC Method;SN;SN Units;SN Method;SR;SR Units;SR Method;TA;TA Units;TA Method;TH;TH Units;TH Method;TI;TI Units;TI Method;TL;TL Units;TL Method;U;U Units;U Method;V;V Units;V Method;W;W Units;W Method;Y;Y Units;Y Method;ZN;ZN Units;ZN Method;ZR;ZR Units;ZR Method;DELTA_O18;DELTA_O18 Units;DELTA_O18 Method;DELTA_C13;DELTA_C13 Units;DELTA_C13 Method;DELTA_MO98;DELTA_MO98 Units;DELTA_MO98 Method;DELTA_ZN66;DELTA_ZN66 Units;DELTA_ZN66 Method;DELTA_ZN68;DELTA_ZN68 Units;DELTA_ZN68 Method;OS188;OS188 Units;OS188 Method;FE3P_FET;FE3P_FET Units;FE3P_FET Method;TI;TI Units;TI Method;AS;AS Units;AS Method;AS;AS Units;AS Method;GER;GER Units;GER Method;H2O_M;H2O_M Units;H2O_M Method;H2O_P;H2O_P Units;H2O_P Method;H2O_M;H2O_M Units;H2O_M Method;H2O_P;H2O_P Units;H2O_P Method;INDIUM;INDIUM Units;INDIUM Method
BBVC-18-FISSURE/INTERM;;nr;SIEGBURG, 2018;8,558;39,475;0,001;2447;2447;CONTINENTAL_RIFT;;;;XRF;WHOLE ROCK;IGNEOUS:VOLCANIC:INTERMEDIATE;UNKNOWN;;56,83;wt%;XRF;1,99;wt%;XRF;14,99;wt%;XRF;;;;9,74;wt%;XRF;;;;;;;;;;;;;0,24;wt%;XRF;2,42;wt%;XRF;4,91;wt%;XRF;;;;5,37;wt%;XRF;2,43;wt%;XRF;0,72;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BBVC-19-GUDDA/TRACHYTE;;nr;SIEGBURG, 2018;8,558;39,475;0,001;2447;2447;CONTINENTAL_RIFT;;;;XRF;WHOLE ROCK;IGNEOUS:VOLCANIC:INTERMEDIATE;TRACHYTE;;66,37;wt%;XRF;0,58;wt%;XRF;11,74;wt%;XRF;;;;8,71;wt%;XRF;;;;;;;;;;;;;0,35;wt%;XRF;0,07;wt%;XRF;1,11;wt%;XRF;;;;6,47;wt%;XRF;3,98;wt%;XRF;0,05;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BBVC-20-GUDDA/RHYOLITE;;nr;SIEGBURG, 2018;8,558;39,475;0,001;2447;2447;CONTINENTAL_RIFT;;;;XRF;WHOLE ROCK;IGNEOUS:VOLCANIC:FELSIC;RHYOLITE;;70,62;wt%;XRF;0,31;wt%;XRF;8,78;wt%;XRF;;;;8,37;wt%;XRF;;;;;;;;;;;;;0,3;wt%;XRF;;;;0,35;wt%;XRF;;;;6,98;wt%;XRF;4,33;wt%;XRF;0,02;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BBVC-21-BERICHA/RHYOLITE;;nr;SIEGBURG, 2018;8,558;39,475;0,001;2447;2447;CONTINENTAL_RIFT;;;;XRF;WHOLE ROCK;IGNEOUS:VOLCANIC:FELSIC;RHYOLITE;;69,94;wt%;XRF;0,37;wt%;XRF;13,66;wt%;XRF;;;;4,25;wt%;XRF;;;;;;;;;;;;;0,18;wt%;XRF;0,14;wt%;XRF;0,68;wt%;XRF;;;;5,9;wt%;XRF;4,66;wt%;XRF;0,05;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LRKR-K-10;;nr;BROWN, 1969;5,1;35,88;0,01;;;CONTINENTAL_RIFT;;;;"Unknown; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;BASANITE;;44,54;wt%;Unknown;2,16;wt%;Unknown;15,5;wt%;Unknown;;;;4,63;wt%;Unknown;;;;4,98;wt%;Unknown;;;;;;;0,19;wt%;Unknown;9,12;wt%;Unknown;11,14;wt%;Unknown;;;;4,08;wt%;Unknown;1,82;wt%;Unknown;0,61;wt%;Unknown;;;;;;;;;;0,15;wt%;Unknown;0,77;wt%;Unknown;;;;;;;;;;175;ppm;XRF;;;;85;ppm;XRF;;;;80;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;ppm;XRF;130;ppm;XRF;15;ppm;XRF;40;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,04;wt%;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;830;ppm;XRF;;;;;;;;;;;;;;;;225;ppm;XRF;;;;85;ppm;XRF;15;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;170;ppm;XRF;175;ppm;XRF;;;;;;;;;;;;;;;;100;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;740;ppm;XRF;;;;;;;;;;;;;;;;240;ppm;XRF;;;;20;ppm;XRF;80;ppm;XRF;250;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,15;wt%;Unknown;0,77;wt%;Unknown;0,15;wt%;Unknown;0,77;wt%;Unknown;;;
LRKR-K-08;;nr;BROWN, 1969;5,1;35,88;0,01;;;CONTINENTAL_RIFT;;;;"Unknown; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;BASANITE;;43,52;wt%;Unknown;2,45;wt%;Unknown;15,76;wt%;Unknown;;;;2,82;wt%;Unknown;;;;7,14;wt%;Unknown;;;;;;;0,16;wt%;Unknown;9,57;wt%;Unknown;12,28;wt%;Unknown;;;;3,02;wt%;Unknown;1,43;wt%;Unknown;0,41;wt%;Unknown;;;;;;;;;;0,24;wt%;Unknown;0,83;wt%;Unknown;;;;;;;;;;120;ppm;XRF;;;;80;ppm;XRF;;;;60;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;ppm;XRF;80;ppm;XRF;10;ppm;XRF;30;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,09;wt%;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;675;ppm;XRF;;;;;;;;;;;;;;;;180;ppm;XRF;;;;80;ppm;XRF;5;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;110;ppm;XRF;120;ppm;XRF;;;;;;;;;;;;;;;;40;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;520;ppm;XRF;;;;;;;;;;;;;;;;295;ppm;XRF;;;;15;ppm;XRF;60;ppm;XRF;160;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,24;wt%;Unknown;0,83;wt%;Unknown;0,24;wt%;Unknown;0,83;wt%;Unknown;;;
LRKR-K-11;;nr;BROWN, 1969;5,1;35,88;0,01;;;CONTINENTAL_RIFT;;;;"Unknown; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:INTERMEDIATE;TEPHRITE;;45,14;wt%;Unknown;2,03;wt%;Unknown;18,05;wt%;Unknown;;;;4,26;wt%;Unknown;;;;5,8;wt%;Unknown;;;;;;;0,2;wt%;Unknown;5,05;wt%;Unknown;10,24;wt%;Unknown;;;;4,68;wt%;Unknown;1,96;wt%;Unknown;0,59;wt%;Unknown;;;;;;;;;;0,15;wt%;Unknown;1,39;wt%;Unknown;;;;;;;;;;35;ppm;XRF;;;;55;ppm;XRF;;;;80;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;110;ppm;XRF;150;ppm;XRF;20;ppm;XRF;40;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,08;wt%;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;985;ppm;XRF;;;;;;;;;;;;;;;;10;ppm;XRF;;;;55;ppm;XRF;25;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;180;ppm;XRF;35;ppm;XRF;;;;;;;;;;;;;;;;90;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;690;ppm;XRF;;;;;;;;;;;;;;;;305;ppm;XRF;;;;20;ppm;XRF;80;ppm;XRF;240;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,15;wt%;Unknown;1,39;wt%;Unknown;0,15;wt%;Unknown;1,39;wt%;Unknown;;;
LRKR-K-17;;nr;BROWN, 1969;5,1;35,88;0,01;;;CONTINENTAL_RIFT;;;;"Unknown; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;BASANITE;;44,73;wt%;Unknown;2,06;wt%;Unknown;15,39;wt%;Unknown;;;;3,05;wt%;Unknown;;;;6,8;wt%;Unknown;;;;;;;0,19;wt%;Unknown;8,76;wt%;Unknown;12,14;wt%;Unknown;;;;3,41;wt%;Unknown;1,69;wt%;Unknown;0,35;wt%;Unknown;;;;;;;;;;0,2;wt%;Unknown;0,78;wt%;Unknown;;;;;;;;;;135;ppm;XRF;;;;75;ppm;XRF;;;;80;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;ppm;XRF;100;ppm;XRF;5;ppm;XRF;30;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,08;wt%;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;780;ppm;XRF;;;;;;;;;;;;;;;;370;ppm;XRF;;;;75;ppm;XRF;15;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;160;ppm;XRF;135;ppm;XRF;;;;;;;;;;;;;;;;50;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;580;ppm;XRF;;;;;;;;;;;;;;;;225;ppm;XRF;;;;20;ppm;XRF;80;ppm;XRF;180;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,2;wt%;Unknown;0,78;wt%;Unknown;0,2;wt%;Unknown;0,78;wt%;Unknown;;;
LRKR-K-18;;nr;BROWN, 1969;5,1;35,88;0,01;;;CONTINENTAL_RIFT;;;;"Unknown; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;BASANITE;;45,1;wt%;Unknown;2,06;wt%;Unknown;15,34;wt%;Unknown;;;;3,66;wt%;Unknown;;;;5,44;wt%;Unknown;;;;;;;0,17;wt%;Unknown;9,26;wt%;Unknown;11,6;wt%;Unknown;;;;3,54;wt%;Unknown;1,7;wt%;Unknown;0,38;wt%;Unknown;;;;;;;;;;0,21;wt%;Unknown;0,76;wt%;Unknown;;;;;;;;;;170;ppm;XRF;;;;70;ppm;XRF;;;;70;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;ppm;XRF;120;ppm;XRF;5;ppm;XRF;30;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,39;wt%;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;805;ppm;XRF;;;;;;;;;;;;;;;;370;ppm;XRF;;;;70;ppm;XRF;15;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;130;ppm;XRF;170;ppm;XRF;;;;;;;;;;;;;;;;50;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;580;ppm;XRF;;;;;;;;;;;;;;;;220;ppm;XRF;;;;20;ppm;XRF;70;ppm;XRF;210;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,21;wt%;Unknown;0,76;wt%;Unknown;0,21;wt%;Unknown;0,76;wt%;Unknown;;;
LRKR-K-14;;nr;BROWN, 1969;5,1;35,88;0,01;;;CONTINENTAL_RIFT;;;;"Unknown; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:MAFIC;BASANITE;;45,51;wt%;Unknown;2,1;wt%;Unknown;16,93;wt%;Unknown;;;;2,3;wt%;Unknown;;;;6,43;wt%;Unknown;;;;;;;0,19;wt%;Unknown;7,06;wt%;Unknown;10,72;wt%;Unknown;;;;4,09;wt%;Unknown;2,18;wt%;Unknown;0,48;wt%;Unknown;;;;;;;;;;0,22;wt%;Unknown;1,13;wt%;Unknown;;;;;;;;;;105;ppm;XRF;;;;70;ppm;XRF;;;;80;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;110;ppm;XRF;140;ppm;XRF;10;ppm;XRF;60;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,35;wt%;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;860;ppm;XRF;;;;;;;;;;;;;;;;155;ppm;XRF;;;;70;ppm;XRF;15;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;200;ppm;XRF;105;ppm;XRF;;;;;;;;;;;;;;;;80;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;690;ppm;XRF;;;;;;;;;;;;;;;;165;ppm;XRF;;;;20;ppm;XRF;80;ppm;XRF;240;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,22;wt%;Unknown;1,13;wt%;Unknown;0,22;wt%;Unknown;1,13;wt%;Unknown;;;
LRKR-K-03;;nr;BROWN, 1969;5,1;35,88;0,01;;;CONTINENTAL_RIFT;;;;"Unknown; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:INTERMEDIATE;TEPHRITE;;46,67;wt%;Unknown;2;wt%;Unknown;18,28;wt%;Unknown;;;;2,99;wt%;Unknown;;;;6,56;wt%;Unknown;;;;;;;0,2;wt%;Unknown;5,02;wt%;Unknown;9,59;wt%;Unknown;;;;4,92;wt%;Unknown;2,38;wt%;Unknown;0,38;wt%;Unknown;;;;;;;;;;0,09;wt%;Unknown;0,54;wt%;Unknown;;;;;;;;;;35;ppm;XRF;;;;65;ppm;XRF;;;;85;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;140;ppm;XRF;140;ppm;XRF;10;ppm;XRF;30;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,13;wt%;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;895;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;65;ppm;XRF;20;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;200;ppm;XRF;35;ppm;XRF;;;;;;;;;;;;;;;;90;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;660;ppm;XRF;;;;;;;;;;;;;;;;215;ppm;XRF;;;;20;ppm;XRF;85;ppm;XRF;240;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,09;wt%;Unknown;0,54;wt%;Unknown;0,09;wt%;Unknown;0,54;wt%;Unknown;;;
LRKR-K-15;;nr;BROWN, 1969;5,1;35,88;0,01;;;CONTINENTAL_RIFT;;;;"Unknown; XRF";WHOLE ROCK;IGNEOUS:VOLCANIC:INTERMEDIATE;TEPHRITE;;48,5;wt%;Unknown;1,49;wt%;Unknown;18,86;wt%;Unknown;;;;2,78;wt%;Unknown;;;;5,74;wt%;Unknown;;;;;;;0,22;wt%;Unknown;3,28;wt%;Unknown;8,26;wt%;Unknown;;;;5,85;wt%;Unknown;3,01;wt%;Unknown;0,45;wt%;Unknown;;;;;;;;;;0,16;wt%;Unknown;0,81;wt%;Unknown;;;;;;;;;;25;ppm;XRF;;;;35;ppm;XRF;;;;100;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;150;ppm;XRF;180;ppm;XRF;15;ppm;XRF;50;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,11;wt%;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1150;ppm;XRF;;;;;;;;;;;;;;;;10;ppm;XRF;;;;35;ppm;XRF;20;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;280;ppm;XRF;25;ppm;XRF;;;;;;;10;ppm;XRF;;;;;;;130;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;850;ppm;XRF;;;;;;;;;;;;;;;;145;ppm;XRF;;;;25;ppm;XRF;100;ppm;XRF;320;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,16;wt%;Unknown;0,81;wt%;Unknown;0,16;wt%;Unknown;0,81;wt%;Unknown;;;
LRKR-K-HB;;nr;BROWN, 1969;5,1;35,88;0,01;;;CONTINENTAL_RIFT;;;;XRF;WHOLE ROCK;XENOLITH;KAERSUTITE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;115;ppm;XRF;;;;55;ppm;XRF;;;;30;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;ppm;XRF;30;ppm;XRF;5;ppm;XRF;20;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;555;ppm;XRF;;;;;;;;;;;;;;;;3;ppm;XRF;;;;55;ppm;XRF;10;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;ppm;XRF;115;ppm;XRF;;;;;;;;;;;;;;;;10;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;500;ppm;XRF;;;;;;;;;;;;;;;;570;ppm;XRF;;;;10;ppm;XRF;30;ppm;XRF;90;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
