SAMPLE ID;IGSN;EXPEDITION ID;REFERENCES;LATITUDE;LONGITUDE;LOC PREC;MIN ELEVATION;MAX ELEVATION;TECTONIC SETTING;MIN AGE;AGE;MAX AGE;METHOD;ANALYZED MATERIAL;ROCK TYPE;ROCK NAME;MINERAL;SIO2;SIO2 Units;SIO2 Method;TIO2;TIO2 Units;TIO2 Method;AL2O3;AL2O3 Units;AL2O3 Method;CR2O3;CR2O3 Units;CR2O3 Method;FE2O3;FE2O3 Units;FE2O3 Method;FE2O3T;FE2O3T Units;FE2O3T Method;FEO;FEO Units;FEO Method;FEOT;FEOT Units;FEOT Method;NIO;NIO Units;NIO Method;MNO;MNO Units;MNO Method;MGO;MGO Units;MGO Method;CAO;CAO Units;CAO Method;SRO;SRO Units;SRO Method;NA2O;NA2O Units;NA2O Method;K2O;K2O Units;K2O Method;P2O5;P2O5 Units;P2O5 Method;BAO;BAO Units;BAO Method;LOI;LOI Units;LOI Method;H2O;H2O Units;H2O Method;H2O_M;H2O_M Units;H2O_M Method;H2O_P;H2O_P Units;H2O_P Method;SO3;SO3 Units;SO3 Method;COO;COO Units;COO Method;MN;MN Units;MN Method;NI;NI Units;NI Method;CO;CO Units;CO Method;CU;CU Units;CU Method;CD;CD Units;CD Method;ZN;ZN Units;ZN Method;AS;AS Units;AS Method;AG;AG Units;AG Method;S;S Units;S Method;ZRO2;ZRO2 Units;ZRO2 Method;AL;AL Units;AL Method;CA;CA Units;CA Method;SR87_SR86;SR87_SR86 Units;SR87_SR86 Method;SR87_SR86_INI;SR87_SR86_INI Units;SR87_SR86_INI Method;RB87_SR86;RB87_SR86 Units;RB87_SR86 Method;ND143_ND144;ND143_ND144 Units;ND143_ND144 Method;ND143_ND144_INI;ND143_ND144_INI Units;ND143_ND144_INI Method;SM147_ND144;SM147_ND144 Units;SM147_ND144 Method;E_ND;E_ND Units;E_ND Method;E_ND_INI;E_ND_INI Units;E_ND_INI Method;PB204_PB206;PB204_PB206 Units;PB204_PB206 Method;PB206_PB204;PB206_PB204 Units;PB206_PB204 Method;PB206_PB204_INI;PB206_PB204_INI Units;PB206_PB204_INI Method;PB207_PB204;PB207_PB204 Units;PB207_PB204 Method;PB207_PB204_INI;PB207_PB204_INI Units;PB207_PB204_INI Method;PB207_PB206;PB207_PB206 Units;PB207_PB206 Method;PB208_PB204;PB208_PB204 Units;PB208_PB204 Method;PB208_PB204_INI;PB208_PB204_INI Units;PB208_PB204_INI Method;PB208_PB206;PB208_PB206 Units;PB208_PB206 Method;HF176_HF177;HF176_HF177 Units;HF176_HF177 Method;RE187_OS188;RE187_OS188 Units;RE187_OS188 Method;OS187_OS188;OS187_OS188 Units;OS187_OS188 Method;OS187_OS188_INI;OS187_OS188_INI Units;OS187_OS188_INI Method;G_OS;G_OS Units;G_OS Method;G_OS_INI;G_OS_INI Units;G_OS_INI Method;ND143_ND144_INI;ND143_ND144_INI Units;ND143_ND144_INI Method;PB206_PB204_INI;PB206_PB204_INI Units;PB206_PB204_INI Method;PB207_PB204_INI;PB207_PB204_INI Units;PB207_PB204_INI Method;PB208_PB204_INI;PB208_PB204_INI Units;PB208_PB204_INI Method;SR87_SR86_INI;SR87_SR86_INI Units;SR87_SR86_INI Method;HE;HE Units;HE Method;HE3;HE3 Units;HE3 Method;HE3_HE4_R_RA;HE3_HE4_R_RA Units;HE3_HE4_R_RA Method;AR36;AR36 Units;AR36 Method;AR40;AR40 Units;AR40 Method;AR40_AR36;AR40_AR36 Units;AR40_AR36 Method;NE20;NE20 Units;NE20 Method;NE20_NE22;NE20_NE22 Units;NE20_NE22 Method;NE21_NE22;NE21_NE22 Units;NE21_NE22 Method;LA;LA Units;LA Method;CE;CE Units;CE Method;PR;PR Units;PR Method;ND;ND Units;ND Method;SM;SM Units;SM Method;EU;EU Units;EU Method;GD;GD Units;GD Method;TB;TB Units;TB Method;DY;DY Units;DY Method;HO;HO Units;HO Method;ER;ER Units;ER Method;TM;TM Units;TM Method;YB;YB Units;YB Method;LU;LU Units;LU Method;CO2;CO2 Units;CO2 Method;F;F Units;F Method;CL;CL Units;CL Method;U238_PB204;U238_PB204 Units;U238_PB204 Method;TH230_TH232;TH230_TH232 Units;TH230_TH232 Method;RA226_ACTIVITY;RA226_ACTIVITY Units;RA226_ACTIVITY Method;PB210_RA226;PB210_RA226 Units;PB210_RA226 Method;PB210_ACTIVITY;PB210_ACTIVITY Units;PB210_ACTIVITY Method;AG;AG Units;AG Method;AL;AL Units;AL Method;AS;AS Units;AS Method;AU;AU Units;AU Method;B;B Units;B Method;BA;BA Units;BA Method;BE;BE Units;BE Method;BI;BI Units;BI Method;CA;CA Units;CA Method;CD;CD Units;CD Method;CO;CO Units;CO Method;CR;CR Units;CR Method;CS;CS Units;CS Method;CU;CU Units;CU Method;GA;GA Units;GA Method;GER;GER Units;GER Method;HF;HF Units;HF Method;INDIUM;INDIUM Units;INDIUM Method;IR;IR Units;IR Method;K;K Units;K Method;LI;LI Units;LI Method;MN;MN Units;MN Method;MO;MO Units;MO Method;NA;NA Units;NA Method;NB;NB Units;NB Method;NI;NI Units;NI Method;OS;OS Units;OS Method;P;P Units;P Method;PB;PB Units;PB Method;PD;PD Units;PD Method;PT;PT Units;PT Method;RB;RB Units;RB Method;RE;RE Units;RE Method;RH;RH Units;RH Method;RU;RU Units;RU Method;S;S Units;S Method;SB;SB Units;SB Method;SC;SC Units;SC Method;SN;SN Units;SN Method;SR;SR Units;SR Method;TA;TA Units;TA Method;TH;TH Units;TH Method;TI;TI Units;TI Method;TL;TL Units;TL Method;U;U Units;U Method;V;V Units;V Method;W;W Units;W Method;Y;Y Units;Y Method;ZN;ZN Units;ZN Method;ZR;ZR Units;ZR Method;DELTA_O18;DELTA_O18 Units;DELTA_O18 Method;DELTA_C13;DELTA_C13 Units;DELTA_C13 Method;DELTA_MO98;DELTA_MO98 Units;DELTA_MO98 Method;DELTA_ZN66;DELTA_ZN66 Units;DELTA_ZN66 Method;DELTA_ZN68;DELTA_ZN68 Units;DELTA_ZN68 Method;OS188;OS188 Units;OS188 Method;FE3P_FET;FE3P_FET Units;FE3P_FET Method;TI;TI Units;TI Method;AS;AS Units;AS Method;AS;AS Units;AS Method;GER;GER Units;GER Method;H2O_M;H2O_M Units;H2O_M Method;H2O_P;H2O_P Units;H2O_P Method;H2O_M;H2O_M Units;H2O_M Method;H2O_P;H2O_P Units;H2O_P Method;INDIUM;INDIUM Units;INDIUM Method
ALSFSYR-SHAM-GAB-19;;nr;AL-SAFARJALANI, 2009;32,55;36,37;0,01;;;CONTINENTAL_RIFT;;;;"IGN; XRF";WHOLE ROCK;METAMORPHIC;GRANULITE;;40,73;wt%;XRF;4,22;wt%;XRF;14,77;wt%;XRF;;;;18,96;wt%;XRF;;;;;;;;;;;;;0,21;wt%;XRF;6,12;wt%;XRF;9,91;wt%;XRF;;;;2,93;wt%;XRF;0,33;wt%;XRF;0,68;wt%;XRF;;;;0,32;wt%;IGN;;;;;;;;;;;;;;;;;;;129;ppm;XRF;;;;23;ppm;XRF;;;;103;ppm;XRF;;;;;;;42;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;157;ppm;XRF;7;ppm;XRF;37;ppm;XRF;10;ppm;XRF;1;ppm;XRF;4;ppm;XRF;2;ppm;XRF;9;ppm;XRF;;;;2;ppm;XRF;;;;4;ppm;XRF;;;;;;;708;ppm;XRF;27;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;308;ppm;XRF;;;;;;;;;;;;;;;;76;ppm;XRF;;;;23;ppm;XRF;21;ppm;XRF;;;;8;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;11;ppm;XRF;129;ppm;XRF;;;;;;;1;ppm;XRF;;;;;;;1;ppm;XRF;;;;;;;;;;42;wt%;XRF;;;;47;ppm;XRF;;;;868;ppm;XRF;;;;;;;;;;;;;1;ppm;XRF;373;ppm;XRF;;;;24;ppm;XRF;103;ppm;XRF;161;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALSFSYR-SHAM-GAB-20;;nr;AL-SAFARJALANI, 2009;32,55;36,37;0,01;;;CONTINENTAL_RIFT;;;;"IGN; XRF";WHOLE ROCK;METAMORPHIC;GRANULITE;;38,26;wt%;XRF;7,16;wt%;XRF;12,5;wt%;XRF;;;;20,97;wt%;XRF;;;;;;;;;;;;;0,23;wt%;XRF;6,38;wt%;XRF;10,08;wt%;XRF;;;;2,46;wt%;XRF;0,38;wt%;XRF;0,08;wt%;XRF;;;;0,28;wt%;IGN;;;;;;;;;;;;;;;;;;;141;ppm;XRF;;;;32;ppm;XRF;;;;135;ppm;XRF;;;;;;;11;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;210;ppm;XRF;2;ppm;XRF;20;ppm;XRF;10;ppm;XRF;1;ppm;XRF;;;;3;ppm;XRF;8;ppm;XRF;;;;2;ppm;XRF;;;;2;ppm;XRF;;;;;;;527;ppm;XRF;4;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;236;ppm;XRF;;;;;;;;;;;;;;;;21;ppm;XRF;;;;32;ppm;XRF;19;ppm;XRF;;;;8;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;19;ppm;XRF;141;ppm;XRF;;;;;;;3;ppm;XRF;;;;;;;3;ppm;XRF;;;;;;;;;;11;wt%;XRF;;;;41;ppm;XRF;;;;899;ppm;XRF;;;;;;;;;;;;;1;ppm;XRF;374;ppm;XRF;;;;11;ppm;XRF;135;ppm;XRF;168;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALSFSYR-SHAM-GAB-21A;;nr;AL-SAFARJALANI, 2009;32,55;36,37;0,01;;;CONTINENTAL_RIFT;;;;"IGN; XRF";WHOLE ROCK;METAMORPHIC;GRANULITE;;45,61;wt%;XRF;2,03;wt%;XRF;17,35;wt%;XRF;;;;11,16;wt%;XRF;;;;;;;;;;;;;0,13;wt%;XRF;7;wt%;XRF;11,36;wt%;XRF;;;;3,03;wt%;XRF;0,31;wt%;XRF;0,2;wt%;XRF;;;;0,39;wt%;IGN;;;;;;;;;;;;;;;;;;;133;ppm;XRF;;;;28;ppm;XRF;;;;49;ppm;XRF;;;;;;;19;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63;ppm;XRF;7;ppm;XRF;16;ppm;XRF;6;ppm;XRF;1;ppm;XRF;2;ppm;XRF;2;ppm;XRF;8;ppm;XRF;;;;2;ppm;XRF;;;;5;ppm;XRF;;;;;;;299;ppm;XRF;13;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;397;ppm;XRF;;;;;;;;;;;;;;;;81;ppm;XRF;;;;28;ppm;XRF;18;ppm;XRF;;;;8;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;5;ppm;XRF;133;ppm;XRF;;;;;;;3;ppm;XRF;;;;;;;;;;;;;;;;;;;19;wt%;XRF;;;;42;ppm;XRF;;;;2240;ppm;XRF;;;;;;;;;;;;;5;ppm;XRF;234;ppm;XRF;;;;;;;49;ppm;XRF;252;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALSFSYR-SHAM-GAB-22;;nr;AL-SAFARJALANI, 2009;32,55;36,37;0,01;;;CONTINENTAL_RIFT;;;;"IGN; XRF";WHOLE ROCK;METAMORPHIC;GRANULITE;;48,4;wt%;XRF;0,63;wt%;XRF;21,68;wt%;XRF;;;;4,8;wt%;XRF;;;;;;;;;;;;;0,07;wt%;XRF;5,46;wt%;XRF;14;wt%;XRF;;;;3,5;wt%;XRF;0,31;wt%;XRF;0,06;wt%;XRF;;;;0,29;wt%;IGN;;;;;;;;;;;;;;;;;;;188;ppm;XRF;;;;29;ppm;XRF;;;;62;ppm;XRF;;;;;;;9;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;ppm;XRF;15;ppm;XRF;4;ppm;XRF;10;ppm;XRF;;;;1;ppm;XRF;3;ppm;XRF;2;ppm;XRF;1;ppm;XRF;;;;3;ppm;XRF;;;;4;ppm;XRF;;;;;;;467;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;138;ppm;XRF;;;;;;;;;;;;;;;;558;ppm;XRF;;;;29;ppm;XRF;20;ppm;XRF;;;;4;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;4;ppm;XRF;188;ppm;XRF;;;;;;;1;ppm;XRF;;;;;;;;;;;;;;;;;;;9;wt%;XRF;;;;39;ppm;XRF;;;;1058;ppm;XRF;;;;;;;;;;;;;2;ppm;XRF;79;ppm;XRF;;;;;;;62;ppm;XRF;122;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALSFSYR-SHAM-GAB-23A;;nr;AL-SAFARJALANI, 2009;32,55;36,37;0,01;;;CONTINENTAL_RIFT;;;;"IGN; XRF";WHOLE ROCK;METAMORPHIC;GRANULITE;;44,91;wt%;XRF;1,85;wt%;XRF;15,31;wt%;XRF;;;;12,33;wt%;XRF;;;;;;;;;;;;;0,16;wt%;XRF;9,17;wt%;XRF;11,63;wt%;XRF;;;;2,37;wt%;XRF;0,14;wt%;XRF;0,07;wt%;XRF;;;;0,33;wt%;IGN;;;;;;;;;;;;;;;;;;;259;ppm;XRF;;;;27;ppm;XRF;;;;97;ppm;XRF;;;;;;;43;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;ppm;XRF;;;;13;ppm;XRF;6;ppm;XRF;1;ppm;XRF;1;ppm;XRF;3;ppm;XRF;4;ppm;XRF;;;;2;ppm;XRF;;;;4;ppm;XRF;;;;;;;438;ppm;XRF;2;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;141;ppm;XRF;;;;;;;;;;;;;;;;536;ppm;XRF;;;;27;ppm;XRF;17;ppm;XRF;;;;4;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;2;ppm;XRF;259;ppm;XRF;;;;;;;2;ppm;XRF;;;;;;;2;ppm;XRF;;;;;;;;;;43;wt%;XRF;;;;57;ppm;XRF;;;;1083;ppm;XRF;;;;2;ppm;XRF;;;;;;;;;;278;ppm;XRF;;;;11;ppm;XRF;97;ppm;XRF;135;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALSFSYR-SHAM-GAB-24;;nr;AL-SAFARJALANI, 2009;32,55;36,37;0,01;;;CONTINENTAL_RIFT;;;;"IGN; XRF";WHOLE ROCK;METAMORPHIC;GRANULITE;;45,22;wt%;XRF;1;wt%;XRF;4,47;wt%;XRF;;;;13,53;wt%;XRF;;;;;;;;;;;;;0,2;wt%;XRF;11,66;wt%;XRF;10;wt%;XRF;;;;1,82;wt%;XRF;0,25;wt%;XRF;0,09;wt%;XRF;;;;0,26;wt%;IGN;;;;;;;;;;;;;;;;;;;121;ppm;XRF;;;;17;ppm;XRF;;;;132;ppm;XRF;;;;;;;5;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29;ppm;XRF;3;ppm;XRF;9;ppm;XRF;4;ppm;XRF;1;ppm;XRF;2;ppm;XRF;3;ppm;XRF;2;ppm;XRF;;;;2;ppm;XRF;;;;3;ppm;XRF;;;;;;;709;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;141;ppm;XRF;;;;;;;;;;;;;;;;227;ppm;XRF;;;;17;ppm;XRF;17;ppm;XRF;;;;4;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;4;ppm;XRF;121;ppm;XRF;;;;;;;1;ppm;XRF;;;;;;;4;ppm;XRF;;;;;;;;;;5;wt%;XRF;;;;42;ppm;XRF;;;;771;ppm;XRF;;;;1;ppm;XRF;;;;;;;2;ppm;XRF;152;ppm;XRF;;;;7;ppm;XRF;132;ppm;XRF;99;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALSFSYR-SHAM-GAB-25A;;nr;AL-SAFARJALANI, 2009;32,55;36,37;0,01;;;CONTINENTAL_RIFT;;;;"IGN; XRF";WHOLE ROCK;METAMORPHIC;GRANULITE;;42,9;wt%;XRF;1,54;wt%;XRF;14,96;wt%;XRF;;;;11,61;wt%;XRF;;;;;;;;;;;;;0,19;wt%;XRF;9,56;wt%;XRF;11,65;wt%;XRF;;;;2,49;wt%;XRF;0,38;wt%;XRF;0,58;wt%;XRF;;;;0,31;wt%;IGN;;;;;;;;;;;;;;;;;;;226;ppm;XRF;;;;31;ppm;XRF;;;;99;ppm;XRF;;;;;;;22;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;ppm;XRF;64;ppm;XRF;7;ppm;XRF;22;ppm;XRF;11;ppm;XRF;1;ppm;XRF;4;ppm;XRF;3;ppm;XRF;4;ppm;XRF;;;;2;ppm;XRF;;;;5;ppm;XRF;;;;;;;1004;ppm;XRF;26;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;109;ppm;XRF;;;;;;;;;;;;;;;;639;ppm;XRF;;;;31;ppm;XRF;15;ppm;XRF;;;;6;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;13;ppm;XRF;226;ppm;XRF;;;;;;;;;;;;;;;;5;ppm;XRF;;;;;;;;;;22;wt%;XRF;;;;54;ppm;XRF;;;;225;ppm;XRF;;;;1;ppm;XRF;;;;;;;;;;234;ppm;XRF;;;;23;ppm;XRF;99;ppm;XRF;110;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALSFSYR-SHAM-GAB-26A;;nr;AL-SAFARJALANI, 2009;32,55;36,37;0,01;;;CONTINENTAL_RIFT;;;;"IGN; XRF";WHOLE ROCK;METAMORPHIC;GRANULITE;;48,81;wt%;XRF;0,8;wt%;XRF;18,61;wt%;XRF;;;;10;wt%;XRF;;;;;;;;;;;;;0,14;wt%;XRF;8,32;wt%;XRF;8,17;wt%;XRF;;;;3,12;wt%;XRF;0,24;wt%;XRF;0,21;wt%;XRF;;;;0,24;wt%;IGN;;;;;;;;;;;;;;;;;;;86;ppm;XRF;;;;14;ppm;XRF;;;;76;ppm;XRF;;;;;;;12;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;ppm;XRF;29;ppm;XRF;5;ppm;XRF;10;ppm;XRF;3;ppm;XRF;1;ppm;XRF;2;ppm;XRF;2;ppm;XRF;6;ppm;XRF;;;;2;ppm;XRF;;;;5;ppm;XRF;;;;;;;199;ppm;XRF;6;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;382;ppm;XRF;;;;;;;;;;;;;;;;44;ppm;XRF;;;;14;ppm;XRF;19;ppm;XRF;;;;6;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;5;ppm;XRF;86;ppm;XRF;;;;;;;1;ppm;XRF;;;;;;;;;;;;;;;;;;;12;wt%;XRF;;;;19;ppm;XRF;;;;1188;ppm;XRF;;;;2;ppm;XRF;;;;;;;2;ppm;XRF;80;ppm;XRF;;;;;;;76;ppm;XRF;157;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALSFSYR-SHAM-GAB-27A;;nr;AL-SAFARJALANI, 2009;32,55;36,37;0,01;;;CONTINENTAL_RIFT;;;;"IGN; XRF";WHOLE ROCK;METAMORPHIC;GRANULITE;;42,71;wt%;XRF;4,76;wt%;XRF;17;wt%;XRF;;;;16,3;wt%;XRF;;;;;;;;;;;;;0,16;wt%;XRF;4,73;wt%;XRF;11,25;wt%;XRF;;;;3,92;wt%;XRF;0,45;wt%;XRF;0,11;wt%;XRF;;;;0,27;wt%;IGN;;;;;;;;;;;;;;;;;;;87;ppm;XRF;;;;33;ppm;XRF;;;;117;ppm;XRF;;;;;;;17;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;125;ppm;XRF;;;;11;ppm;XRF;2;ppm;XRF;1;ppm;XRF;;;;2;ppm;XRF;5;ppm;XRF;;;;1;ppm;XRF;;;;3;ppm;XRF;;;;;;;323;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;193;ppm;XRF;;;;;;;;;;;;;;;;78;ppm;XRF;;;;33;ppm;XRF;23;ppm;XRF;;;;7;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;9;ppm;XRF;87;ppm;XRF;;;;;;;3;ppm;XRF;;;;;;;4;ppm;XRF;;;;;;;;;;17;wt%;XRF;;;;40;ppm;XRF;;;;1115;ppm;XRF;;;;;;;;;;;;;1;ppm;XRF;337;ppm;XRF;;;;7;ppm;XRF;117;ppm;XRF;147;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALSFSYR-SHAM-GAB-28A;;nr;AL-SAFARJALANI, 2009;32,55;36,37;0,01;;;CONTINENTAL_RIFT;;;;"IGN; XRF";WHOLE ROCK;METAMORPHIC;GRANULITE;;45,96;wt%;XRF;1,46;wt%;XRF;16,77;wt%;XRF;;;;11,54;wt%;XRF;;;;;;;;;;;;;0,17;wt%;XRF;9,08;wt%;XRF;11,17;wt%;XRF;;;;2,29;wt%;XRF;0,27;wt%;XRF;0,09;wt%;XRF;;;;0,28;wt%;IGN;;;;;;;;;;;;;;;;;;;351;ppm;XRF;;;;31;ppm;XRF;;;;70;ppm;XRF;;;;;;;39;wt%;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48;ppm;XRF;4;ppm;XRF;11;ppm;XRF;8;ppm;XRF;1;ppm;XRF;1;ppm;XRF;3;ppm;XRF;5;ppm;XRF;;;;;;;;;;6;ppm;XRF;;;;;;;693;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;79;ppm;XRF;;;;;;;;;;;;;;;;570;ppm;XRF;;;;31;ppm;XRF;17;ppm;XRF;;;;5;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;6;ppm;XRF;351;ppm;XRF;;;;;;;;;;;;;;;;4;ppm;XRF;;;;;;;;;;39;wt%;XRF;;;;49;ppm;XRF;;;;383;ppm;XRF;;;;9;ppm;XRF;;;;;;;;;;206;ppm;XRF;;;;17;ppm;XRF;70;ppm;XRF;101;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ALSFSYR-SHAM-GAB-29;;nr;AL-SAFARJALANI, 2009;32,55;36,37;0,01;;;CONTINENTAL_RIFT;;;;"IGN; XRF";WHOLE ROCK;METAMORPHIC;GRANULITE;;48,49;wt%;XRF;0,64;wt%;XRF;18,08;wt%;XRF;;;;6,6;wt%;XRF;;;;;;;;;;;;;0,1;wt%;XRF;8,1;wt%;XRF;13,88;wt%;XRF;;;;2,71;wt%;XRF;0,25;wt%;XRF;0,04;wt%;XRF;;;;0,27;wt%;IGN;;;;;;;;;;;;;;;;;;;228;ppm;XRF;;;;17;ppm;XRF;;;;63;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;ppm;XRF;12;ppm;XRF;2;ppm;XRF;13;ppm;XRF;3;ppm;XRF;1;ppm;XRF;4;ppm;XRF;2;ppm;XRF;4;ppm;XRF;;;;3;ppm;XRF;;;;4;ppm;XRF;;;;;;;446;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;206;ppm;XRF;;;;;;;;;;;;;;;;470;ppm;XRF;;;;17;ppm;XRF;16;ppm;XRF;;;;6;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;3;ppm;XRF;228;ppm;XRF;;;;;;;2;ppm;XRF;;;;;;;1;ppm;XRF;;;;;;;;;;;;;;;;43;ppm;XRF;;;;882;ppm;XRF;;;;;;;;;;;;;1;ppm;XRF;101;ppm;XRF;;;;2;ppm;XRF;63;ppm;XRF;106;ppm;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
